Average electricity cost assumption: 0.05 USD/kWh,,,
Date,"Lower bound efficiency, J/Th","Estimated efficiency, J/Th","Upper bound efficiency, J/Th"
2015-06-27,510.82000000000005,1055.6037059175135,2000.0
2015-06-28,510.82000000000005,1055.6037059175135,2000.0
2015-06-29,510.82000000000005,1055.6037059175135,2000.0
2015-06-30,510.82000000000005,1055.6037059175135,2000.0
2015-07-01,510.82000000000005,1055.6037059175135,2000.0
2015-07-02,510.82000000000005,1055.6037059175135,2000.0
2015-07-03,510.82000000000005,1055.6037059175135,2000.0
2015-07-04,510.82000000000005,1055.6037059175135,2000.0
2015-07-05,510.82000000000005,1055.6037059175135,2000.0
2015-07-06,510.82000000000005,1055.6037059175135,2000.0
2015-07-07,510.82000000000005,1055.6037059175135,2000.0
2015-07-08,510.82000000000005,1055.6037059175135,2000.0
2015-07-09,510.82000000000005,1055.6037059175135,2000.0
2015-07-10,510.82000000000005,1055.6037059175135,2000.0
2015-07-11,510.82000000000005,1055.6037059175135,2000.0
2015-07-12,510.82000000000005,1055.6037059175135,2000.0
2015-07-13,510.82000000000005,1055.6037059175135,2000.0
2015-07-14,510.82000000000005,1055.6037059175135,2000.0
2015-07-15,510.82000000000005,1055.6037059175135,2000.0
2015-07-16,510.82000000000005,1055.6037059175135,2000.0
2015-07-17,510.82000000000005,1055.6037059175135,2000.0
2015-07-18,510.82000000000005,1055.6037059175135,2000.0
2015-07-19,510.82000000000005,1055.6037059175135,2000.0
2015-07-20,510.82000000000005,1055.6037059175135,2000.0
2015-07-21,510.82000000000005,1055.6037059175135,2000.0
2015-07-22,510.82000000000005,1055.6037059175135,2000.0
2015-07-23,510.82000000000005,1055.6037059175135,2000.0
2015-07-24,510.82000000000005,1055.6037059175135,2000.0
2015-07-25,510.82000000000005,1055.6037059175135,2000.0
2015-07-26,510.82000000000005,1055.6037059175135,2000.0
2015-07-27,510.82000000000005,1055.6037059175135,2000.0
2015-07-28,510.82000000000005,1055.6037059175135,2000.0
2015-07-29,510.82000000000005,1055.6037059175135,2000.0
2015-07-30,510.82000000000005,1055.6037059175135,2000.0
2015-07-31,510.82000000000005,1055.6037059175135,2000.0
2015-08-01,510.82000000000005,1055.6037059175135,2000.0
2015-08-02,510.82000000000005,1055.6037059175135,2000.0
2015-08-03,510.82000000000005,1055.6037059175135,2000.0
2015-08-04,510.82000000000005,1055.6037059175135,2000.0
2015-08-05,510.82000000000005,1055.6037059175135,2000.0
2015-08-06,510.82000000000005,1055.6037059175135,2000.0
2015-08-07,510.82000000000005,1055.6037059175135,2000.0
2015-08-08,510.82000000000005,1055.6037059175135,2000.0
2015-08-09,510.82000000000005,1055.6037059175135,2000.0
2015-08-10,510.82000000000005,1055.6037059175135,2000.0
2015-08-11,510.82000000000005,1055.6037059175135,2000.0
2015-08-12,510.82000000000005,1055.6037059175135,2000.0
2015-08-13,510.82000000000005,1055.6037059175135,2000.0
2015-08-14,510.82000000000005,1055.6037059175135,2000.0
2015-08-15,510.82000000000005,1055.6037059175135,2000.0
2015-08-16,510.82000000000005,1055.6037059175135,2000.0
2015-08-17,510.82000000000005,1055.6037059175135,2000.0
2015-08-18,510.82000000000005,1055.6037059175135,2000.0
2015-08-19,510.82000000000005,1055.6037059175135,2000.0
2015-08-20,510.82000000000005,1055.6037059175135,2000.0
2015-08-21,510.82000000000005,1055.6037059175135,2000.0
2015-08-22,510.82000000000005,1055.6037059175135,2000.0
2015-08-23,510.82000000000005,677.8451882845188,765.6899999999999
2015-08-24,510.82000000000005,677.8451882845188,765.6899999999999
2015-08-25,510.82000000000005,677.8451882845188,765.6899999999999
2015-08-26,510.82000000000005,677.8451882845188,765.6899999999999
2015-08-27,510.82000000000005,677.8451882845188,765.6899999999999
2015-08-28,510.82000000000005,677.8451882845188,765.6899999999999
2015-08-29,510.82000000000005,677.8451882845188,765.6899999999999
2015-08-30,510.82000000000005,677.8451882845188,765.6899999999999
2015-08-31,510.82000000000005,677.8451882845188,765.6899999999999
2015-09-01,510.82000000000005,668.0846118084612,765.6899999999999
2015-09-02,510.82000000000005,668.0846118084612,765.6899999999999
2015-09-03,510.82000000000005,668.0846118084612,765.6899999999999
2015-09-04,510.82000000000005,668.0846118084612,765.6899999999999
2015-09-05,510.82000000000005,668.0846118084612,765.6899999999999
2015-09-06,510.82000000000005,668.0846118084612,765.6899999999999
2015-09-07,510.82000000000005,668.0846118084612,765.6899999999999
2015-09-08,510.82000000000005,668.0846118084612,765.6899999999999
2015-09-09,510.82000000000005,668.0846118084612,765.6899999999999
2015-09-10,510.82000000000005,668.0846118084612,765.6899999999999
2015-09-11,510.82000000000005,668.0846118084612,765.6899999999999
2015-09-12,510.82000000000005,668.0846118084612,765.6899999999999
2015-09-13,510.82000000000005,668.0846118084612,765.6899999999999
2015-09-14,510.82000000000005,668.0846118084612,765.6899999999999
2015-09-15,510.82000000000005,668.0846118084612,765.6899999999999
2015-09-16,510.82000000000005,668.0846118084612,765.6899999999999
2015-09-17,510.82000000000005,668.0846118084612,765.6899999999999
2015-09-18,510.82000000000005,668.0846118084612,765.6899999999999
2015-09-19,510.82000000000005,668.0846118084612,765.6899999999999
2015-09-20,510.82000000000005,668.0846118084612,765.6899999999999
2015-09-21,510.82000000000005,668.0846118084612,765.6899999999999
2015-09-22,510.82000000000005,668.0846118084612,765.6899999999999
2015-09-23,510.82000000000005,668.0846118084612,765.6899999999999
2015-09-24,510.82000000000005,668.0846118084612,765.6899999999999
2015-09-25,510.82000000000005,668.0846118084612,765.6899999999999
2015-09-26,510.82000000000005,668.0846118084612,765.6899999999999
2015-09-27,510.82000000000005,668.0846118084612,765.6899999999999
2015-09-28,510.82000000000005,668.0846118084612,765.6899999999999
2015-09-29,510.82000000000005,668.0846118084612,765.6899999999999
2015-09-30,510.82000000000005,668.0846118084612,765.6899999999999
2015-10-01,510.82000000000005,668.0846118084612,765.6899999999999
2015-10-02,510.82000000000005,668.0846118084612,765.6899999999999
2015-10-03,510.82000000000005,668.0846118084612,765.6899999999999
2015-10-04,510.82000000000005,668.0846118084612,765.6899999999999
2015-10-05,510.82000000000005,668.0846118084612,765.6899999999999
2015-10-06,510.82000000000005,668.0846118084612,765.6899999999999
2015-10-07,510.82000000000005,668.0846118084612,765.6899999999999
2015-10-08,510.82000000000005,668.0846118084612,765.6899999999999
2015-10-09,510.82000000000005,668.0846118084612,765.6899999999999
2015-10-10,510.82000000000005,668.0846118084612,765.6899999999999
2015-10-11,510.82000000000005,668.0846118084612,765.6899999999999
2015-10-12,510.82000000000005,668.0846118084612,765.6899999999999
2015-10-13,510.82000000000005,668.0846118084612,765.6899999999999
2015-10-14,510.82000000000005,668.0846118084612,765.6899999999999
2015-10-15,510.82000000000005,668.0846118084612,765.6899999999999
2015-10-16,510.82000000000005,668.0846118084612,765.6899999999999
2015-10-17,510.82000000000005,668.0846118084612,765.6899999999999
2015-10-18,510.82000000000005,668.0846118084612,765.6899999999999
2015-10-19,510.82000000000005,668.0846118084612,765.6899999999999
2015-10-20,510.82000000000005,668.0846118084612,765.6899999999999
2015-10-21,510.82000000000005,668.0846118084612,765.6899999999999
2015-10-22,510.82000000000005,668.0846118084612,765.6899999999999
2015-10-23,510.82000000000005,668.0846118084612,765.6899999999999
2015-10-24,510.82000000000005,668.0846118084612,765.6899999999999
2015-10-25,510.82000000000005,668.0846118084612,765.6899999999999
2015-10-26,510.82000000000005,668.0846118084612,765.6899999999999
2015-10-27,510.82000000000005,668.0846118084612,765.6899999999999
2015-10-28,510.82000000000005,668.0846118084612,765.6899999999999
2015-10-29,510.82000000000005,668.0846118084612,765.6899999999999
2015-10-30,510.82000000000005,668.0846118084612,765.6899999999999
2015-10-31,510.82000000000005,668.0846118084612,765.6899999999999
2015-11-01,273.36,850.3200836820084,2000.0
2015-11-02,273.36,850.3200836820084,2000.0
2015-11-03,273.36,850.3200836820084,2000.0
2015-11-04,273.36,850.3200836820084,2000.0
2015-11-05,273.36,850.3200836820084,2000.0
2015-11-06,273.36,850.3200836820084,2000.0
2015-11-07,273.36,850.3200836820084,2000.0
2015-11-08,273.36,850.3200836820084,2000.0
2015-11-09,273.36,850.3200836820084,2000.0
2015-11-10,273.36,850.3200836820084,2000.0
2015-11-11,273.36,850.3200836820084,2000.0
2015-11-12,273.36,850.3200836820084,2000.0
2015-11-13,273.36,850.3200836820084,2000.0
2015-11-14,273.36,850.3200836820084,2000.0
2015-11-15,273.36,850.3200836820084,2000.0
2015-11-16,273.36,850.3200836820084,2000.0
2015-11-17,273.36,850.3200836820084,2000.0
2015-11-18,273.36,850.3200836820084,2000.0
2015-11-19,273.36,850.3200836820084,2000.0
2015-11-20,273.36,850.3200836820084,2000.0
2015-11-21,273.36,850.3200836820084,2000.0
2015-11-22,273.36,850.3200836820084,2000.0
2015-11-23,273.36,850.3200836820084,2000.0
2015-11-24,273.36,850.3200836820084,2000.0
2015-11-25,273.36,850.3200836820084,2000.0
2015-11-26,273.36,850.3200836820084,2000.0
2015-11-27,273.36,850.3200836820084,2000.0
2015-11-28,273.36,850.3200836820084,2000.0
2015-11-29,273.36,850.3200836820084,2000.0
2015-11-30,273.36,850.3200836820084,2000.0
2015-12-01,273.36,850.3200836820084,2000.0
2015-12-02,273.36,850.3200836820084,2000.0
2015-12-03,273.36,850.3200836820084,2000.0
2015-12-04,273.36,850.3200836820084,2000.0
2015-12-05,273.36,850.3200836820084,2000.0
2015-12-06,273.36,850.3200836820084,2000.0
2015-12-07,273.36,850.3200836820084,2000.0
2015-12-08,273.36,850.3200836820084,2000.0
2015-12-09,273.36,850.3200836820084,2000.0
2015-12-10,273.36,850.3200836820084,2000.0
2015-12-11,273.36,850.3200836820084,2000.0
2015-12-12,273.36,850.3200836820084,2000.0
2015-12-13,273.36,850.3200836820084,2000.0
2015-12-14,273.36,850.3200836820084,2000.0
2015-12-15,273.36,850.3200836820084,2000.0
2015-12-16,273.36,850.3200836820084,2000.0
2015-12-17,273.36,850.3200836820084,2000.0
2015-12-18,273.36,850.3200836820084,2000.0
2015-12-19,273.36,850.3200836820084,2000.0
2015-12-20,273.36,850.3200836820084,2000.0
2015-12-21,273.36,850.3200836820084,2000.0
2015-12-22,273.36,850.3200836820084,2000.0
2015-12-23,273.36,850.3200836820084,2000.0
2015-12-24,273.36,850.3200836820084,2000.0
2015-12-25,273.36,850.3200836820084,2000.0
2015-12-26,273.36,850.3200836820084,2000.0
2015-12-27,273.36,850.3200836820084,2000.0
2015-12-28,273.36,850.3200836820084,2000.0
2015-12-29,273.36,850.3200836820084,2000.0
2015-12-30,273.36,850.3200836820084,2000.0
2015-12-31,273.36,521.8401075911535,765.6899999999999
2016-01-01,273.36,521.8401075911535,765.6899999999999
2016-01-02,273.36,521.8401075911535,765.6899999999999
2016-01-03,273.36,521.8401075911535,765.6899999999999
2016-01-04,273.36,521.8401075911535,765.6899999999999
2016-01-05,273.36,521.8401075911535,765.6899999999999
2016-01-06,273.36,521.8401075911535,765.6899999999999
2016-01-07,273.36,521.8401075911535,765.6899999999999
2016-01-08,273.36,521.8401075911535,765.6899999999999
2016-01-09,273.36,521.8401075911535,765.6899999999999
2016-01-10,273.36,521.8401075911535,765.6899999999999
2016-01-11,273.36,521.8401075911535,765.6899999999999
2016-01-12,273.36,521.8401075911535,765.6899999999999
2016-01-13,273.36,521.8401075911535,765.6899999999999
2016-01-14,273.36,521.8401075911535,765.6899999999999
2016-01-15,273.36,521.8401075911535,765.6899999999999
2016-01-16,273.36,521.8401075911535,765.6899999999999
2016-01-17,273.36,521.8401075911535,765.6899999999999
2016-01-18,273.36,521.8401075911535,765.6899999999999
2016-01-19,273.36,521.8401075911535,765.6899999999999
2016-01-20,273.36,521.8401075911535,765.6899999999999
2016-01-21,273.36,521.8401075911535,765.6899999999999
2016-01-22,273.36,521.8401075911535,765.6899999999999
2016-01-23,273.36,521.8401075911535,765.6899999999999
2016-01-24,273.36,521.8401075911535,765.6899999999999
2016-01-25,273.36,521.8401075911535,765.6899999999999
2016-01-26,273.36,521.8401075911535,765.6899999999999
2016-01-27,273.36,521.8401075911535,765.6899999999999
2016-01-28,273.36,521.8401075911535,765.6899999999999
2016-01-29,273.36,521.8401075911535,765.6899999999999
2016-01-30,273.36,521.8401075911535,765.6899999999999
2016-01-31,273.36,521.8401075911535,765.6899999999999
2016-02-01,273.36,516.5970389443193,765.6899999999999
2016-02-02,273.36,516.5970389443193,765.6899999999999
2016-02-03,273.36,516.5970389443193,765.6899999999999
2016-02-04,273.36,516.5970389443193,765.6899999999999
2016-02-05,273.36,516.5970389443193,765.6899999999999
2016-02-06,273.36,516.5970389443193,765.6899999999999
2016-02-07,273.36,516.5970389443193,765.6899999999999
2016-02-08,273.36,516.5970389443193,765.6899999999999
2016-02-09,273.36,516.5970389443193,765.6899999999999
2016-02-10,273.36,516.5970389443193,765.6899999999999
2016-02-11,273.36,516.5970389443193,765.6899999999999
2016-02-12,273.36,516.5970389443193,765.6899999999999
2016-02-13,273.36,516.5970389443193,765.6899999999999
2016-02-14,273.36,516.5970389443193,765.6899999999999
2016-02-15,273.36,516.5970389443193,765.6899999999999
2016-02-16,273.36,516.5970389443193,765.6899999999999
2016-02-17,273.36,516.5970389443193,765.6899999999999
2016-02-18,273.36,516.5970389443193,765.6899999999999
2016-02-19,273.36,516.5970389443193,765.6899999999999
2016-02-20,273.36,516.5970389443193,765.6899999999999
2016-02-21,273.36,516.5970389443193,765.6899999999999
2016-02-22,273.36,516.5970389443193,765.6899999999999
2016-02-23,273.36,516.5970389443193,765.6899999999999
2016-02-24,273.36,516.5970389443193,765.6899999999999
2016-02-25,273.36,516.5970389443193,765.6899999999999
2016-02-26,273.36,516.5970389443193,765.6899999999999
2016-02-27,273.36,516.5970389443193,765.6899999999999
2016-02-28,273.36,516.5970389443193,765.6899999999999
2016-02-29,273.36,516.5970389443193,765.6899999999999
2016-03-01,273.36,516.5970389443193,765.6899999999999
2016-03-02,273.36,516.5970389443193,765.6899999999999
2016-03-03,273.36,516.5970389443193,765.6899999999999
2016-03-04,273.36,516.5970389443193,765.6899999999999
2016-03-05,273.36,516.5970389443193,765.6899999999999
2016-03-06,273.36,516.5970389443193,765.6899999999999
2016-03-07,273.36,516.5970389443193,765.6899999999999
2016-03-08,273.36,516.5970389443193,765.6899999999999
2016-03-09,273.36,516.5970389443193,765.6899999999999
2016-03-10,273.36,516.5970389443193,765.6899999999999
2016-03-11,273.36,516.5970389443193,765.6899999999999
2016-03-12,273.36,516.5970389443193,765.6899999999999
2016-03-13,273.36,516.5970389443193,765.6899999999999
2016-03-14,273.36,516.5970389443193,765.6899999999999
2016-03-15,273.36,516.5970389443193,765.6899999999999
2016-03-16,273.36,516.5970389443193,765.6899999999999
2016-03-17,273.36,516.5970389443193,765.6899999999999
2016-03-18,273.36,516.5970389443193,765.6899999999999
2016-03-19,273.36,516.5970389443193,765.6899999999999
2016-03-20,273.36,516.5970389443193,765.6899999999999
2016-03-21,273.36,516.5970389443193,765.6899999999999
2016-03-22,273.36,516.5970389443193,765.6899999999999
2016-03-23,273.36,516.5970389443193,765.6899999999999
2016-03-24,273.36,516.5970389443193,765.6899999999999
2016-03-25,273.36,516.5970389443193,765.6899999999999
2016-03-26,273.36,516.5970389443193,765.6899999999999
2016-03-27,273.36,516.5970389443193,765.6899999999999
2016-03-28,273.36,516.5970389443193,765.6899999999999
2016-03-29,273.36,516.5970389443193,765.6899999999999
2016-03-30,273.36,516.5970389443193,765.6899999999999
2016-03-31,273.36,516.5970389443193,765.6899999999999
2016-04-01,273.36,516.5970389443193,765.6899999999999
2016-04-02,273.36,516.5970389443193,765.6899999999999
2016-04-03,273.36,516.5970389443193,765.6899999999999
2016-04-04,273.36,516.5970389443193,765.6899999999999
2016-04-05,273.36,516.5970389443193,765.6899999999999
2016-04-06,273.36,516.5970389443193,765.6899999999999
2016-04-07,273.36,516.5970389443193,765.6899999999999
2016-04-08,273.36,516.5970389443193,765.6899999999999
2016-04-09,273.36,516.5970389443193,765.6899999999999
2016-04-10,273.36,516.5970389443193,765.6899999999999
2016-04-11,273.36,516.5970389443193,765.6899999999999
2016-04-12,273.36,516.5970389443193,765.6899999999999
2016-04-13,273.36,516.5970389443193,765.6899999999999
2016-04-14,273.36,516.5970389443193,765.6899999999999
2016-04-15,273.36,516.5970389443193,765.6899999999999
2016-04-16,273.36,516.5970389443193,765.6899999999999
2016-04-17,273.36,516.5970389443193,765.6899999999999
2016-04-18,273.36,516.5970389443193,765.6899999999999
2016-04-19,273.36,516.5970389443193,765.6899999999999
2016-04-20,273.36,516.5970389443193,765.6899999999999
2016-04-21,273.36,516.5970389443193,765.6899999999999
2016-04-22,273.36,516.5970389443193,765.6899999999999
2016-04-23,273.36,516.5970389443193,765.6899999999999
2016-04-24,273.36,516.5970389443193,765.6899999999999
2016-04-25,273.36,516.5970389443193,765.6899999999999
2016-04-26,273.36,516.5970389443193,765.6899999999999
2016-04-27,273.36,516.5970389443193,765.6899999999999
2016-04-28,273.36,516.5970389443193,765.6899999999999
2016-04-29,273.36,516.5970389443193,765.6899999999999
2016-04-30,273.36,516.5970389443193,765.6899999999999
2016-05-01,273.36,516.5970389443193,765.6899999999999
2016-05-02,273.36,516.5970389443193,765.6899999999999
2016-05-03,273.36,516.5970389443193,765.6899999999999
2016-05-04,273.36,516.5970389443193,765.6899999999999
2016-05-05,273.36,516.5970389443193,765.6899999999999
2016-05-06,273.36,516.5970389443193,765.6899999999999
2016-05-07,273.36,516.5970389443193,765.6899999999999
2016-05-08,273.36,516.5970389443193,765.6899999999999
2016-05-09,273.36,516.5970389443193,765.6899999999999
2016-05-10,273.36,516.5970389443193,765.6899999999999
2016-05-11,273.36,516.5970389443193,765.6899999999999
2016-05-12,273.36,516.5970389443193,765.6899999999999
2016-05-13,273.36,516.5970389443193,765.6899999999999
2016-05-14,273.36,516.5970389443193,765.6899999999999
2016-05-15,273.36,516.5970389443193,765.6899999999999
2016-05-16,273.36,516.5970389443193,765.6899999999999
2016-05-17,273.36,516.5970389443193,765.6899999999999
2016-05-18,273.36,516.5970389443193,765.6899999999999
2016-05-19,273.36,516.5970389443193,765.6899999999999
2016-05-20,273.36,516.5970389443193,765.6899999999999
2016-05-21,273.36,516.5970389443193,765.6899999999999
2016-05-22,273.36,516.5970389443193,765.6899999999999
2016-05-23,273.36,516.5970389443193,765.6899999999999
2016-05-24,273.36,516.5970389443193,765.6899999999999
2016-05-25,273.36,516.5970389443193,765.6899999999999
2016-05-26,273.36,516.5970389443193,765.6899999999999
